"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","NUM_COLLISIONS"
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,76.9,71.8,431
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,75.7,64.8,551
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,72.7,54,604
"248",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,73,51.4,493
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,64.7,39.9,525
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,67.8,45.9,585
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,73.7,52.8,500
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,65.3,45.6,632
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,74.9,63.7,629
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,84.4,70.9,576
"255",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,80,69.8,695
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,70.1,61.5,652
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,60.3,44.5,519
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,60.4,43.3,476
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,65.2,51.7,570
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,57.8,38.3,627
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,60,41.9,571
"262",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,64.3,47.4,536
"263",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,67.6,53.9,631
"264",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,67.7,59.5,546
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,65.3,53.6,585
"266",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,57.5,39.8,661
"267",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,58.4,40.3,615
"268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,62.5,43.4,539
"269",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,63,52.3,516
"270",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,61.8,50.8,553
"271",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,64.1,49.4,547
"272",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,63.7,52.2,506
"273",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,63.1,50.7,605
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,68.2,52.1,616
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,72.7,55.9,647
"276",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,71.7,54.7,590
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,73.5,59.7,658
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,69.5,61.5,497
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,67.2,63.1,404
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,69.6,64.7,618
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,60.8,43.9,574
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,58.3,42.3,529
"283",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,58.4,48.4,559
"284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,63.3,54.4,621
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,65.2,45.7,556
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,60.3,49.4,502
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,58.2,46.2,440
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,60,49.6,615
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,60.6,51.9,548
"290",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,65.3,58.1,574
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,63.5,47.6,680
"292",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,58.3,42,471
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,57.4,39.6,490
"294",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,57.4,35.5,616
"295",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,59.5,44.8,540
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,51.8,35.1,558
"297",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,47.4,29.5,632
"298",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,46.3,27.4,647
"299",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,47.9,29,626
"300",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,52.1,28.9,512
"301",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,51.5,29.6,620
"302",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,50.2,30,600
"303",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,52.8,39,558
"304",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,59.7,52.7,615
"305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,66.2,56.7,710
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,61.3,46.6,551
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,49.6,32.9,415
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,39.4,15.9,658
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,46.8,30.4,510
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,54.4,42.1,635
"311",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,57.8,51,646
"312",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,45,26.7,682
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,43.7,24.2,571
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,49.6,31.1,474
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,48.2,25,456
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,42.8,24.9,647
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,33.1,12.9,593
"318",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,40.7,15.2,620
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,50,20.2,617
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,52.3,35.5,612
"321",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,54.6,49.8,533
"322",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,60.4,45.5,611
"323",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,47.1,23.1,600
"324",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,37.5,16,607
"325",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,42.1,24.8,628
"326",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,52.8,43.7,702
"327",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,46.3,27.8,536
"328",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,27.6,4.8,494
"329",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,27.5,6.8,710
"330",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,35.9,18.7,867
"331",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,48.5,44.4,742
"332",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,33.2,13.3,429
"333",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,33.7,13.8,437
"334",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,31.2,14.3,479
"335",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,41.3,28.2,420
"336",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,45.1,32.4,549
"337",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,44.8,34.3,553
"338",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,45.7,34.7,520
"339",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,52.8,47,573
"340",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,52.4,48.3,759
"341",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,38.2,29.1,567
"342",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,31.6,15.6,456
"343",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,34.6,31.2,639
"344",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,35.7,30.2,539
"345",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,30.1,14.1,605
"346",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,26.8,8,648
"347",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,27.8,7.7,695
"348",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,28.2,17.5,690
"349",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,33.1,27.5,450
"350",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,30.3,12.7,640
"351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,27.3,16,703
"352",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,28.9,18.3,701
"353",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,36.5,20.7,607
"354",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,46.8,28.4,674
"355",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,55.4,44.4,595
"356",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,65.5,55.4,505
"357",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,59.8,54,707
"358",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,38.8,23.9,515
"359",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,24.8,6.5,257
"360",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,31.9,18.7,428
"361",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,35.2,18.7,476
"362",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,43,22,475
"363",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,45.9,30.4,394
"364",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,39.8,29.2,476
"365",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,26,10.4,465
"366",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,28.2,10.7,399
"367",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,28.5,19.6,603
"368",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,15.6,6.7,423
"369",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,15.8,-1.4,418
"370",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,30.3,21.9,320
"371",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,45.6,39.8,518
"372",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,12.3,-8,491
"373",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,12.9,-5.1,616
"374",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,25.3,5.4,561
"375",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,32.3,22.6,667
"376",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,47.7,45.2,465
"377",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,47.6,33.8,388
"378",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,42.7,29.3,568
"379",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,48.3,40,559
"380",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,42.6,37.5,583
"381",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,39.4,32.7,521
"382",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,37.8,23.5,589
"383",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,37.6,26.9,448
"384",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,29.1,16,380
"385",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,39,21.1,360
"386",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,25.2,13.3,1161
"387",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,12.3,0,498
"388",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,13.1,-2.3,612
"389",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,14.7,-3.6,705
"390",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,21.8,6.6,475
"391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,21.4,5.3,465
"392",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,34.8,17.4,511
"393",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,17.8,-7.2,504
"394",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,17.4,-2.4,649
"395",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,21.2,0.2,657
"396",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,30.7,9.9,560
"397",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,39.1,17.2,507
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,45.1,34.2,417
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,35.5,30.4,960
"400",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,28.3,20.9,613
"401",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,31.8,27.5,468
"402",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,27.3,18.7,569
"403",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,27.6,13.5,675
"404",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,25.9,5,424
"405",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,25.5,8.3,450
"406",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,25.1,12.4,678
"407",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,21.7,4.1,636
"408",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,18.9,2.7,640
"409",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,29.9,24.8,447
"410",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.5,26.4,792
"411",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,35.6,23.9,516
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,26.6,11.6,464
"413",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,23.7,3.1,491
"414",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,32,18.5,518
"415",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,38.4,28.2,552
"416",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,42.8,26.6,556
"417",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,39.4,36.3,545
"418",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,46,25.8,587
"419",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,48.6,26,414
"420",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,39.1,17,569
"421",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,28.2,9,513
"422",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,27.4,9.3,511
"423",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,24.6,1.3,571
"424",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,16.5,-8,655
"425",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,27.2,5.8,497
"426",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,36.9,17.9,344
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,25.3,7.2,440
"428",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,20.1,-0.1,532
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,31.3,6,491
"430",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,24.5,4.1,558
"431",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,30.2,17.9,533
"432",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,42.8,26.9,515
"433",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,41.4,18.9,404
"434",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,42.3,18.9,513
"435",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,53.6,30.9,510
"436",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,52.5,38.4,515
"437",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,28.7,11.7,545
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,30.5,5.2,585
"439",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,49.9,24.2,519
"440",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,37,10.4,412
"441",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,28.9,2.5,519
"442",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,33.9,7.3,551
"443",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,36.9,27.1,525
"444",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,45.6,34.5,628
"445",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,44.1,18.4,589
"446",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,49.9,25.2,493
"447",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,40.9,17.7,427
"448",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,28,2.8,547
"449",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,32.4,7.4,474
"450",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2014,33.1,9.4,563
"451",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2014,30.5,6.5,538
"452",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,48,33.7,530
"453",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2014,50.7,42.9,569
"454",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2014,45.3,41.9,437
"455",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,43.5,32.6,559
"456",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,46.8,26.9,549
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,47.3,35.6,519
"458",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,53.6,30.8,592
"459",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,44.4,35.3,622
"460",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,45.8,32.8,580
"461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,45.3,19.9,484
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,47.2,31.4,533
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,52.6,44.1,606
"464",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,52.2,28.7,595
"465",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,50.5,19.3,645
"466",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,62.1,37.1,609
"467",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,60.4,39.7,578
"468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,63,42.1,482
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,67.3,52.2,514
"470",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,58.5,53.5,452
"471",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,38.8,22,570
"472",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,41.6,21.3,508
"473",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,41.4,28.1,496
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,52.6,28.3,525
"475",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,52.1,26.1,393
"476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,52,27.4,521
"477",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,59,44.3,459
"478",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,55.7,38.4,536
"479",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,50.5,18.2,586
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,52.6,19.4,617
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,53,42,549
"482",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,51.9,34.6,449
"483",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,54.5,32.5,597
"484",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,49.7,36.8,555
"485",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,44.2,40.6,651
"486",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,61.1,52.4,650
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,63.4,41.8,698
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,61.3,36.6,590
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,57.6,41,451
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,58.4,29.7,618
"491",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,60.3,28,565
"492",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,59.1,28.5,603
"493",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,55.9,48.7,596
"494",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,58,54.6,584
"495",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,65.6,60.2,550
"496",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,70.1,46.3,584
"497",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2014,73.8,49.3,581
"498",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2014,68.5,49.5,560
"499",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2014,58.2,47.3,638
"500",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2014,63.1,59.5,659
"501",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,65.9,62.8,700
"502",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2014,61.6,48.2,619
"503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2014,60,36.4,507
